,ObsTimeMonth,ObsTimeDay,StnPres,Temperature,T Max,T Max Time,T Min,T Min Time,RH,WS,WD,Precp,SunShine,latitude,altitude
1123,1,28,1021.9,15.9,18.4,2013-01-28 14:05,13.8,2013-01-28 00:24,60,3.9,80,0.0,1.8,24.9976,9.7
1124,1,29,1021.2,16.2,22.1,2013-01-29 14:49,12.1,2013-01-29 04:21,73,1.4,70,T,2.8,24.9976,9.7
1125,1,30,1022.7,17.5,22.2,2013-01-30 13:38,13.0,2013-01-30 03:25,64,2.5,60,0.0,9.6,24.9976,9.7
1126,1,31,1020.6,18.2,26.6,2013-01-31 14:45,10.9,2013-01-31 06:46,65,1.3,200,0.0,10.2,24.9976,9.7
1127,2,1,1019.6,19.7,25.0,2013-02-01 12:58,13.4,2013-02-01 05:51,65,0.9,70,0.0,3.6,24.9976,9.7
1128,2,2,1019.3,21.1,25.0,2013-02-02 10:49,16.5,2013-02-02 06:40,73,3.0,60,0.0,5.2,24.9976,9.7
1129,2,3,1018.0,19.7,24.8,2013-02-03 15:31,16.4,2013-02-03 17:40,79,1.6,290,0.0,1.5,24.9976,9.7
1130,2,4,1017.5,22.4,28.4,2013-02-04 12:26,16.5,2013-02-04 01:09,73,0.9,70,0.0,4.4,24.9976,9.7
1131,2,5,1017.2,19.9,23.4,2013-02-05 15:39,15.0,2013-02-05 08:52,77,1.3,210,0.4,0.4,24.9976,9.7
1132,2,6,1016.1,19.5,22.3,2013-02-06 13:20,17.6,2013-02-06 04:51,78,3.2,60,0.0,2.8,24.9976,9.7
1133,2,7,1014.9,19.8,23.0,2013-02-07 13:19,16.9,2013-02-07 23:56,77,2.3,90,0.0,1.7,24.9976,9.7
1134,2,8,1021.4,14.4,16.9,2013-02-08 00:01,13.3,2013-02-08 20:30,77,4.2,80,0.5,0.0,24.9976,9.7
1135,2,9,1021.3,14.9,17.9,2013-02-09 11:58,13.2,2013-02-09 01:17,78,3.4,90,0.0,0.3,24.9976,9.7
1136,2,10,1019.1,16.7,19.8,2013-02-10 12:18,14.8,2013-02-10 03:50,79,2.1,80,T,0.2,24.9976,9.7
1137,2,11,1019.1,18.5,21.2,2013-02-11 12:40,16.3,2013-02-11 02:37,78,2.9,100,T,2.9,24.9976,9.7
1138,2,12,1020.0,16.5,19.3,2013-02-12 11:42,14.4,2013-02-12 08:22,81,1.9,90,T,0.3,24.9976,9.7
1139,2,13,1019.8,16.9,19.6,2013-02-13 11:48,14.4,2013-02-13 05:23,75,3.7,100,T,1.5,24.9976,9.7
1140,2,14,1015.9,18.5,22.5,2013-02-14 13:33,16.2,2013-02-14 23:52,77,1.3,210,0.0,2.1,24.9976,9.7
1141,2,15,1017.9,16.3,17.6,2013-02-15 12:01,15.0,2013-02-15 22:23,82,1.8,90,1.0,0.0,24.9976,9.7
1142,2,16,1018.7,17.7,20.4,2013-02-16 13:29,14.8,2013-02-16 00:22,71,4.3,80,0.0,5.6,24.9976,9.7
1143,2,17,1013.7,21.0,27.6,2013-02-17 14:27,17.3,2013-02-17 04:01,68,1.1,190,0.0,6.1,24.9976,9.7
1144,2,18,1012.4,22.1,28.3,2013-02-18 13:54,16.1,2013-02-18 06:14,70,1.1,30,0.0,9.1,24.9976,9.7
1145,2,19,1017.2,17.2,21.9,2013-02-19 00:01,14.0,2013-02-19 23:08,76,2.2,350,0.4,0.0,24.9976,9.7
1146,2,20,1021.1,15.3,16.8,2013-02-20 14:41,13.5,2013-02-20 03:24,78,4.2,80,0.0,0.0,24.9976,9.7
1147,2,21,1019.3,18.4,20.8,2013-02-21 13:06,16.7,2013-02-21 00:01,82,2.6,70,0.7,0.4,24.9976,9.7
1148,2,22,1021.9,16.0,17.8,2013-02-22 00:01,14.4,2013-02-22 04:58,83,1.5,90,4.0,0.0,24.9976,9.7
1149,2,23,1023.6,16.5,18.2,2013-02-23 23:53,15.4,2013-02-23 04:13,77,4.0,80,0.0,0.0,24.9976,9.7
1150,2,24,1019.3,20.4,24.8,2013-02-24 14:02,17.6,2013-02-24 22:36,65,3.7,90,0.0,8.9,24.9976,9.7
1151,2,25,1018.0,20.1,26.1,2013-02-25 14:06,15.6,2013-02-25 06:08,74,1.2,200,0.0,9.0,24.9976,9.7
1152,2,26,1014.9,21.6,27.8,2013-02-26 14:39,16.1,2013-02-26 06:16,68,1.7,240,0.0,8.7,24.9976,9.7
1153,2,27,1014.0,19.0,20.6,2013-02-27 00:07,17.7,2013-02-27 17:01,85,1.5,80,23.0,0.0,24.9976,9.7
1154,2,28,1012.6,21.0,28.2,2013-02-28 13:23,18.1,2013-02-28 23:15,73,2.2,60,0.0,6.7,24.9976,9.7
1155,3,1,1014.3,20.8,28.5,2013-03-01 14:06,15.9,2013-03-01 23:56,74,2.0,240,1.5,4.2,24.9976,9.7
1156,3,2,1023.4,13.6,16.0,2013-03-02 00:01,12.9,2013-03-02 18:55,77,3.8,90,0.5,0.0,24.9976,9.7
1157,3,3,1023.4,12.9,13.5,2013-03-03 11:47,12.3,2013-03-03 09:32,68,3.1,90,T,0.0,24.9976,9.7
1158,3,4,1023.2,15.6,20.0,2013-03-04 14:08,10.9,2013-03-04 06:16,54,3.8,80,0.0,9.6,24.9976,9.7
1159,3,5,1021.9,18.9,23.4,2013-03-05 14:09,14.8,2013-03-05 03:26,47,4.0,90,0.0,10.3,24.9976,9.7
1160,3,6,1019.2,19.4,25.7,2013-03-06 12:26,13.6,2013-03-06 03:37,58,1.6,190,0.0,8.3,24.9976,9.7
1161,3,7,1017.8,19.0,26.4,2013-03-07 15:34,13.6,2013-03-07 06:19,61,1.4,200,0.0,10.6,24.9976,9.7
1162,3,8,1015.4,19.8,28.9,2013-03-08 13:56,12.5,2013-03-08 06:17,56,1.2,200,0.0,10.8,24.9976,9.7
1163,3,9,1013.9,21.0,28.5,2013-03-09 13:29,14.0,2013-03-09 06:03,64,1.1,190,0.0,9.3,24.9976,9.7
1164,3,10,1014.7,21.5,28.6,2013-03-10 14:27,18.3,2013-03-10 02:00,69,2.2,70,0.0,7.0,24.9976,9.7
1165,3,11,1017.4,18.4,20.3,2013-03-11 13:39,17.3,2013-03-11 04:38,69,3.8,60,0.0,0.0,24.9976,9.7
1166,3,12,1013.9,20.6,26.8,2013-03-12 15:11,14.9,2013-03-12 06:09,71,1.6,200,0.0,10.4,24.9976,9.7
1167,3,13,1013.8,21.4,29.5,2013-03-13 11:10,15.1,2013-03-13 23:52,74,2.1,80,1.0,4.1,24.9976,9.7
1168,3,14,1021.7,15.3,16.3,2013-03-14 23:40,14.3,2013-03-14 07:58,70,4.4,80,T,0.0,24.9976,9.7
1169,3,15,1020.5,17.4,18.5,2013-03-15 16:10,16.2,2013-03-15 03:10,74,3.0,80,0.3,0.2,24.9976,9.7
1170,3,16,1017.8,19.9,25.9,2013-03-16 11:50,14.9,2013-03-16 05:15,76,1.2,210,0.0,7.5,24.9976,9.7
1171,3,17,1012.0,21.6,28.9,2013-03-17 12:43,16.4,2013-03-17 05:03,73,1.1,200,0.0,6.1,24.9976,9.7
1172,3,18,1007.9,23.9,29.1,2013-03-18 11:41,19.3,2013-03-18 02:36,70,2.2,260,0.3,4.3,24.9976,9.7
1173,3,19,1010.0,24.2,28.7,2013-03-19 11:42,21.7,2013-03-19 06:20,74,1.0,290,1.0,2.1,24.9976,9.7
1174,3,20,1011.4,23.7,28.4,2013-03-20 11:34,18.2,2013-03-20 22:28,77,2.4,90,T,2.7,24.9976,9.7
1175,3,21,1014.3,20.0,23.6,2013-03-21 14:21,17.5,2013-03-21 03:43,74,3.6,50,0.0,5.4,24.9976,9.7
1176,3,22,1011.4,23.5,29.1,2013-03-22 12:30,18.1,2013-03-22 02:02,71,1.3,250,0.0,3.8,24.9976,9.7
1177,3,23,1010.1,23.5,27.8,2013-03-23 10:27,21.1,2013-03-23 05:43,76,1.1,250,0.0,3.6,24.9976,9.7
1178,3,24,1009.2,22.0,26.2,2013-03-24 12:25,17.1,2013-03-24 23:55,78,2.0,340,0.6,1.6,24.9976,9.7
1179,3,25,1015.0,17.5,19.0,2013-03-25 14:05,16.3,2013-03-25 02:04,73,3.7,80,0.5,0.0,24.9976,9.7
1180,3,26,1011.7,20.2,27.3,2013-03-26 13:10,17.3,2013-03-26 00:01,75,2.0,50,6.0,2.5,24.9976,9.7
1181,3,27,1012.7,18.2,19.3,2013-03-27 15:30,17.0,2013-03-27 06:51,80,1.8,80,3.0,0.0,24.9976,9.7
1182,3,28,1012.5,19.5,21.4,2013-03-28 11:43,17.8,2013-03-28 04:32,79,2.1,60,30.5,0.0,24.9976,9.7
1183,3,29,1013.9,18.3,19.7,2013-03-29 11:45,16.9,2013-03-29 22:23,82,2.6,90,1.0,0.0,24.9976,9.7
1184,3,30,1013.5,19.7,23.8,2013-03-30 13:00,17.1,2013-03-30 00:01,78,3.2,80,0.8,3.6,24.9976,9.7
1185,3,31,1015.6,19.0,20.2,2013-03-31 13:48,17.8,2013-03-31 04:57,86,1.8,70,18.0,0.0,24.9976,9.7
1186,4,1,1013.5,21.2,24.1,2013-04-01 15:02,19.8,2013-04-01 23:36,83,1.3,340,10.0,0.0,24.9976,9.7
1187,4,2,1014.7,19.6,21.1,2013-04-02 15:27,17.2,2013-04-02 23:58,78,2.5,80,6.3,0.0,24.9976,9.7
1188,4,3,1011.7,19.6,26.2,2013-04-03 13:57,14.7,2013-04-03 02:10,69,3.3,50,14.0,4.1,24.9976,9.7
1189,4,4,1008.1,21.1,24.9,2013-04-04 10:45,18.5,2013-04-04 00:25,82,1.1,20,14.0,1.3,24.9976,9.7
1190,4,5,1003.0,21.9,24.1,2013-04-05 14:34,20.2,2013-04-05 04:00,91,1.0,340,42.0,0.9,24.9976,9.7
1191,4,6,1006.7,18.2,22.4,2013-04-06 06:18,14.5,2013-04-06 22:29,84,1.9,360,17.5,0.0,24.9976,9.7
1192,4,7,1013.4,16.4,19.7,2013-04-07 12:14,14.4,2013-04-07 05:04,57,3.9,60,0.0,5.2,24.9976,9.7
1193,4,8,1012.4,20.5,25.5,2013-04-08 13:08,16.5,2013-04-08 00:01,64,1.3,60,0.0,3.1,24.9976,9.7
1194,4,9,1015.3,18.9,21.8,2013-04-09 10:55,17.0,2013-04-09 22:09,81,1.9,80,11.5,0.0,24.9976,9.7
1195,4,10,1017.8,18.2,19.3,2013-04-10 13:54,16.4,2013-04-10 03:59,68,3.5,90,6.5,0.0,24.9976,9.7
1196,4,11,1017.1,17.5,19.9,2013-04-11 08:06,15.3,2013-04-11 19:44,77,3.6,50,37.0,0.0,24.9976,9.7
1197,4,12,1019.0,15.2,18.0,2013-04-12 23:59,13.4,2013-04-12 16:44,80,3.1,60,37.5,0.2,24.9976,9.7
1198,4,13,1014.8,18.8,20.5,2013-04-13 15:31,17.1,2013-04-13 05:50,75,2.3,60,2.5,0.0,24.9976,9.7
1199,4,14,1012.2,17.8,18.8,2013-04-14 17:00,16.7,2013-04-14 23:41,90,0.9,240,15.0,0.0,24.9976,9.7
1200,4,15,1009.5,22.4,30.4,2013-04-15 13:44,13.9,2013-04-15 05:14,67,1.6,70,0.0,8.2,24.9976,9.7
1201,4,16,1007.3,23.4,27.9,2013-04-16 10:10,18.7,2013-04-16 05:53,75,1.1,300,0.0,5.5,24.9976,9.7
1202,4,17,1005.8,25.9,31.7,2013-04-17 12:42,21.2,2013-04-17 05:53,71,2.1,250,0.2,4.8,24.9976,9.7
1203,4,18,1006.7,26.0,30.9,2013-04-18 13:44,23.2,2013-04-18 23:51,75,1.2,270,1.5,1.4,24.9976,9.7
1204,4,19,1009.9,21.6,23.4,2013-04-19 00:04,20.9,2013-04-19 18:07,82,2.6,80,9.5,0.0,24.9976,9.7
1205,4,20,1010.3,21.7,25.7,2013-04-20 14:52,17.4,2013-04-20 22:43,83,1.6,100,16.5,0.1,24.9976,9.7
1206,4,21,1016.8,16.7,17.6,2013-04-21 00:01,16.0,2013-04-21 10:27,78,3.4,90,4.5,0.0,24.9976,9.7
1207,4,22,1015.2,19.8,22.7,2013-04-22 16:04,16.8,2013-04-22 03:01,69,3.0,80,0.0,0.0,24.9976,9.7
1208,4,23,1012.5,23.8,29.3,2013-04-23 10:30,18.3,2013-04-23 00:12,76,1.2,310,0.2,6.7,24.9976,9.7
1209,4,24,1010.8,24.1,29.9,2013-04-24 11:43,20.4,2013-04-24 05:19,80,1.3,290,1.5,3.9,24.9976,9.7
1210,4,25,1010.8,21.7,22.9,2013-04-25 07:56,20.2,2013-04-25 22:34,86,0.7,70,12.5,0.0,24.9976,9.7
1211,4,26,1013.3,22.2,26.9,2013-04-26 14:20,18.9,2013-04-26 03:33,61,3.0,80,0.0,2.0,24.9976,9.7
1212,4,27,1012.3,21.0,25.5,2013-04-27 15:26,18.1,2013-04-27 07:29,73,2.6,50,24.5,1.6,24.9976,9.7
1213,4,28,1012.5,22.5,25.9,2013-04-28 15:14,20.4,2013-04-28 01:12,76,0.9,80,0.5,1.5,24.9976,9.7
1214,4,29,1011.1,24.8,31.4,2013-04-29 12:05,19.0,2013-04-29 04:52,71,1.0,190,0.0,8.5,24.9976,9.7
1215,4,30,1007.2,26.5,32.4,2013-04-30 14:36,20.3,2013-04-30 23:52,69,2.0,260,6.0,7.0,24.9976,9.7
1216,5,1,1011.3,17.3,20.5,2013-05-01 00:11,13.9,2013-05-01 12:16,74,3.2,90,32.0,0.0,24.9976,9.7
1217,5,2,1011.5,19.8,22.2,2013-05-02 11:37,17.6,2013-05-02 04:57,57,3.2,60,0.0,0.0,24.9976,9.7
1218,5,3,1011.2,21.5,23.8,2013-05-03 13:42,19.5,2013-05-03 00:50,61,2.9,60,T,0.0,24.9976,9.7
1219,5,4,1012.9,23.1,25.5,2013-05-04 10:32,19.9,2013-05-04 04:27,68,2.9,60,0.0,0.6,24.9976,9.7
1220,5,5,1013.0,25.3,29.9,2013-05-05 14:21,22.5,2013-05-05 02:25,68,2.9,50,0.0,1.9,24.9976,9.7
1221,5,6,1011.4,25.2,31.4,2013-05-06 11:33,22.5,2013-05-06 15:43,73,1.9,70,17.1,2.7,24.9976,9.7
1222,5,7,1010.8,25.9,31.7,2013-05-07 11:23,21.7,2013-05-07 05:37,72,2.2,60,0.2,6.2,24.9976,9.7
1223,5,8,1010.3,26.2,30.8,2013-05-08 14:00,24.3,2013-05-08 19:37,70,2.8,70,4.0,4.6,24.9976,9.7
1224,5,9,1009.4,26.5,30.5,2013-05-09 14:09,22.9,2013-05-09 03:43,73,1.1,80,0.5,0.8,24.9976,9.7
1225,5,10,1005.9,27.2,30.7,2013-05-10 12:17,24.9,2013-05-10 03:19,75,1.2,310,0.0,0.9,24.9976,9.7
1226,5,11,1005.7,22.4,26.0,2013-05-11 01:22,21.0,2013-05-11 20:38,92,1.2,80,152.0,0.0,24.9976,9.7
1227,5,12,1007.6,22.3,23.2,2013-05-12 13:28,21.2,2013-05-12 00:04,96,0.6,30,39.5,0.0,24.9976,9.7
1228,5,13,1007.1,24.6,27.9,2013-05-13 11:12,21.5,2013-05-13 04:38,84,1.1,320,0.4,0.8,24.9976,9.7
1229,5,14,1006.5,26.0,30.8,2013-05-14 13:53,22.2,2013-05-14 03:42,76,1.0,240,1.0,2.5,24.9976,9.7
1230,5,15,1006.0,25.3,31.1,2013-05-15 10:10,23.0,2013-05-15 04:20,81,0.8,340,10.0,2.1,24.9976,9.7
1231,5,16,1005.4,26.0,28.3,2013-05-16 10:03,23.5,2013-05-16 03:57,83,0.4,60,1.5,0.1,24.9976,9.7
1232,5,17,1005.6,26.9,32.8,2013-05-17 12:38,23.8,2013-05-17 04:16,78,1.6,290,12.5,2.9,24.9976,9.7
1233,5,18,1004.6,26.2,28.5,2013-05-18 16:36,24.5,2013-05-18 01:11,83,0.5,100,T,0.0,24.9976,9.7
1234,5,19,1002.4,28.2,32.7,2013-05-19 14:14,24.9,2013-05-19 05:18,73,2.3,240,0.5,3.1,24.9976,9.7
1235,5,20,1003.4,27.8,33.4,2013-05-20 13:38,23.4,2013-05-20 23:57,74,1.8,80,29.1,2.5,24.9976,9.7
1236,5,21,1005.1,25.5,27.8,2013-05-21 11:55,23.0,2013-05-21 04:21,82,1.1,300,21.0,0.0,24.9976,9.7
1237,5,22,1006.2,25.7,29.1,2013-05-22 11:47,24.4,2013-05-22 07:54,82,0.9,80,23.5,0.1,24.9976,9.7
1238,5,23,1007.5,26.4,30.1,2013-05-23 12:33,24.1,2013-05-23 02:38,79,1.5,280,5.5,2.1,24.9976,9.7
1239,5,24,1009.1,26.3,29.4,2013-05-24 13:30,24.5,2013-05-24 23:54,76,1.9,80,T,1.7,24.9976,9.7
1240,5,25,1008.8,27.2,32.6,2013-05-25 13:08,23.6,2013-05-25 03:05,64,2.7,60,0.0,11.9,24.9976,9.7
1241,5,26,1007.7,27.5,31.9,2013-05-26 11:44,23.8,2013-05-26 04:08,68,1.5,70,0.0,5.3,24.9976,9.7
1242,5,27,1005.7,29.4,34.3,2013-05-27 13:04,24.1,2013-05-27 05:04,66,1.5,260,0.0,5.7,24.9976,9.7
1243,5,28,1007.6,29.7,35.9,2013-05-28 14:43,25.8,2013-05-28 05:05,66,1.5,200,0.9,5.9,24.9976,9.7
1244,5,29,1009.6,29.4,34.6,2013-05-29 11:39,25.7,2013-05-29 05:00,70,1.1,280,0.0,7.2,24.9976,9.7
1245,5,30,1009.3,29.7,35.7,2013-05-30 11:51,25.4,2013-05-30 05:08,66,1.4,270,0.0,11.3,24.9976,9.7
1246,5,31,1007.8,30.1,35.5,2013-05-31 11:52,26.0,2013-05-31 05:04,66,1.6,210,0.0,12.4,24.9976,9.7
1247,6,1,1005.3,30.1,34.6,2013-06-01 14:51,26.3,2013-06-01 05:21,67,1.7,260,0.0,7.8,24.9976,9.7
1248,6,2,1003.9,30.0,35.6,2013-06-02 12:37,25.5,2013-06-02 04:40,66,1.9,240,0.0,11.2,24.9976,9.7
1249,6,3,1006.4,28.6,32.9,2013-06-03 10:52,26.9,2013-06-03 22:14,70,2.3,70,T,4.4,24.9976,9.7
1250,6,4,1009.3,26.8,29.3,2013-06-04 09:45,24.6,2013-06-04 11:53,78,1.6,70,27.7,0.4,24.9976,9.7
1251,6,5,1010.6,26.4,28.8,2013-06-05 15:36,24.4,2013-06-05 07:14,78,1.1,80,4.5,0.8,24.9976,9.7
1252,6,6,1009.3,27.5,33.9,2013-06-06 12:08,23.1,2013-06-06 04:41,71,1.3,190,0.5,8.4,24.9976,9.7
1253,6,7,1005.1,28.9,34.1,2013-06-07 12:40,24.8,2013-06-07 05:16,68,1.4,180,0.0,5.4,24.9976,9.7
1254,6,8,1000.6,30.3,35.8,2013-06-08 13:27,25.3,2013-06-08 05:10,64,2.2,240,0.0,10.2,24.9976,9.7
1255,6,9,1000.2,29.3,33.8,2013-06-09 13:52,26.2,2013-06-09 05:21,69,1.8,180,0.5,2.6,24.9976,9.7
1256,6,10,1002.3,26.3,29.1,2013-06-10 09:09,24.0,2013-06-10 23:59,75,2.2,80,14.0,1.6,24.9976,9.7
1257,6,11,1003.3,26.1,29.1,2013-06-11 12:50,23.9,2013-06-11 00:48,83,1.0,60,16.0,0.7,24.9976,9.7
1258,6,12,1005.0,27.1,33.0,2013-06-12 12:46,25.1,2013-06-12 23:34,81,1.6,70,20.5,2.9,24.9976,9.7
1259,6,13,1004.4,27.8,30.9,2013-06-13 11:26,24.5,2013-06-13 03:56,73,2.0,80,0.0,1.2,24.9976,9.7
1260,6,14,1005.0,27.9,33.7,2013-06-14 12:38,25.3,2013-06-14 04:40,77,1.0,240,3.0,2.2,24.9976,9.7
1261,6,15,1007.1,29.0,34.0,2013-06-15 12:51,24.8,2013-06-15 03:36,71,1.4,200,T,3.6,24.9976,9.7
1262,6,16,1006.4,28.8,33.1,2013-06-16 15:20,26.3,2013-06-16 07:07,73,1.0,210,0.5,1.6,24.9976,9.7
1263,6,17,1003.9,28.9,31.9,2013-06-17 12:35,26.0,2013-06-17 23:55,72,0.9,220,T,0.8,24.9976,9.7
1264,6,18,1001.3,29.3,35.4,2013-06-18 12:31,24.9,2013-06-18 04:32,68,1.8,80,0.5,8.0,24.9976,9.7
1265,6,19,1000.2,29.7,35.0,2013-06-19 14:26,26.2,2013-06-19 02:11,68,1.5,190,0.0,8.0,24.9976,9.7
1266,6,20,1002.0,29.7,33.5,2013-06-20 12:52,27.0,2013-06-20 00:46,69,1.2,210,0.0,0.5,24.9976,9.7
1267,6,21,1004.8,30.4,36.0,2013-06-21 12:52,27.7,2013-06-21 05:04,67,1.5,190,0.0,5.2,24.9976,9.7
1268,6,22,1006.1,29.8,34.5,2013-06-22 11:32,27.0,2013-06-22 04:39,70,1.4,190,1.3,1.9,24.9976,9.7
1269,6,23,1006.8,28.6,34.7,2013-06-23 13:28,24.7,2013-06-23 17:40,77,1.2,190,43.0,6.2,24.9976,9.7
1270,6,24,1006.7,29.1,35.5,2013-06-24 14:19,25.3,2013-06-24 04:06,71,1.6,90,0.5,6.7,24.9976,9.7
1271,6,25,1006.0,30.1,33.7,2013-06-25 11:31,25.9,2013-06-25 03:30,64,1.6,240,0.0,3.0,24.9976,9.7
1272,6,26,1004.7,30.9,34.8,2013-06-26 12:37,27.2,2013-06-26 03:41,66,2.4,260,0.0,8.6,24.9976,9.7
1273,6,27,1003.3,31.1,36.0,2013-06-27 11:18,27.0,2013-06-27 04:59,63,2.7,260,0.0,12.1,24.9976,9.7
1274,6,28,1003.9,30.8,36.1,2013-06-28 11:46,25.5,2013-06-28 05:55,64,2.2,260,0.0,11.5,24.9976,9.7
1275,6,29,1007.0,30.7,36.4,2013-06-29 13:52,25.7,2013-06-29 04:51,65,1.5,200,0.0,10.0,24.9976,9.7
1276,6,30,1008.3,30.0,33.7,2013-06-30 12:11,27.0,2013-06-30 04:19,70,1.3,190,T,1.6,24.9976,9.7
1277,7,1,1007.7,30.4,36.2,2013-07-01 12:11,25.5,2013-07-01 04:51,63,1.6,190,0.0,7.8,24.9976,9.7
1278,7,2,1009.0,30.1,35.5,2013-07-02 10:53,25.9,2013-07-02 21:00,69,1.4,200,1.0,7.1,24.9976,9.7
1279,7,3,1008.6,30.3,35.8,2013-07-03 13:39,25.4,2013-07-03 05:14,68,1.3,190,0.0,9.5,24.9976,9.7
1280,7,4,1006.4,30.7,35.9,2013-07-04 15:19,26.8,2013-07-04 05:32,68,1.7,240,T,8.0,24.9976,9.7
1281,7,5,1006.3,29.4,36.4,2013-07-05 11:54,26.7,2013-07-05 04:50,72,1.4,190,T,7.2,24.9976,9.7
1282,7,6,1008.4,28.2,35.9,2013-07-06 12:06,25.1,2013-07-06 18:46,75,1.1,180,31.5,4.4,24.9976,9.7
1283,7,7,1010.1,27.5,35.8,2013-07-07 11:54,24.0,2013-07-07 14:45,78,0.9,20,69.5,7.1,24.9976,9.7
1284,7,8,1010.5,29.3,35.8,2013-07-08 12:28,24.0,2013-07-08 05:14,71,1.3,210,T,10.0,24.9976,9.7
1285,7,9,1008.7,29.2,34.6,2013-07-09 15:34,25.3,2013-07-09 05:16,68,1.3,190,0.0,4.8,24.9976,9.7
1286,7,10,1007.3,29.1,34.7,2013-07-10 11:59,25.0,2013-07-10 04:46,67,1.5,190,0.0,7.5,24.9976,9.7
1287,7,11,1007.0,29.5,35.1,2013-07-11 13:54,25.1,2013-07-11 03:56,65,2.1,90,0.0,9.1,24.9976,9.7
1288,7,12,1000.2,29.0,33.9,2013-07-12 12:14,25.9,2013-07-12 23:16,71,3.2,360,33.5,5.4,24.9976,9.7
1289,7,13,987.6,25.8,29.0,2013-07-13 13:55,24.6,2013-07-13 01:15,86,4.3,330,68.5,0.1,24.9976,9.7
1290,7,14,1006.7,28.0,35.3,2013-07-14 11:39,23.4,2013-07-14 04:58,72,1.0,240,2.5,6.8,24.9976,9.7
1291,7,15,1009.5,27.8,34.0,2013-07-15 12:20,25.1,2013-07-15 04:14,75,1.0,240,0.6,3.7,24.9976,9.7
1292,7,16,1008.2,29.5,34.4,2013-07-16 12:25,25.0,2013-07-16 03:25,66,1.6,100,0.0,11.0,24.9976,9.7
1293,7,17,1005.8,29.8,34.9,2013-07-17 12:43,24.8,2013-07-17 04:59,62,1.7,70,0.0,10.4,24.9976,9.7
1294,7,18,1005.4,29.1,31.9,2013-07-18 14:40,27.1,2013-07-18 01:37,59,2.8,80,0.0,0.5,24.9976,9.7
1295,7,19,1007.6,28.6,31.9,2013-07-19 13:28,25.8,2013-07-19 05:48,69,0.5,190,T,0.1,24.9976,9.7
1296,7,20,1007.9,29.4,33.7,2013-07-20 11:37,26.2,2013-07-20 05:57,67,1.3,50,0.0,2.2,24.9976,9.7
1297,7,21,1007.0,29.9,33.2,2013-07-21 15:03,26.9,2013-07-21 04:26,66,1.5,90,0.0,3.8,24.9976,9.7
1298,7,22,1007.5,30.2,35.5,2013-07-22 13:48,25.8,2013-07-22 05:19,66,1.7,190,0.0,9.6,24.9976,9.7
1299,7,23,1008.6,30.6,34.8,2013-07-23 11:14,27.1,2013-07-23 02:18,65,1.2,190,0.0,10.4,24.9976,9.7
1300,7,24,1007.9,29.7,35.2,2013-07-24 11:16,25.5,2013-07-24 04:32,68,1.4,250,3.0,8.6,24.9976,9.7
1301,7,25,1006.8,28.5,34.7,2013-07-25 12:04,25.5,2013-07-25 21:13,75,1.0,240,26.5,3.5,24.9976,9.7
1302,7,26,1007.4,28.1,33.7,2013-07-26 12:32,24.9,2013-07-26 04:27,75,0.9,290,2.0,5.3,24.9976,9.7
1303,7,27,1008.1,28.5,34.4,2013-07-27 13:42,25.3,2013-07-27 05:10,75,0.9,190,8.5,3.6,24.9976,9.7
1304,7,28,1008.5,29.5,34.8,2013-07-28 12:04,25.5,2013-07-28 04:20,70,1.0,190,0.0,6.6,24.9976,9.7
1305,7,29,1007.1,30.5,36.5,2013-07-29 12:22,25.5,2013-07-29 05:37,65,1.5,190,0.0,12.0,24.9976,9.7
1306,7,30,1005.8,30.6,36.9,2013-07-30 12:49,26.8,2013-07-30 02:54,63,1.5,190,0.0,9.4,24.9976,9.7
1307,7,31,1005.4,28.5,36.2,2013-07-31 12:32,25.3,2013-07-31 23:33,69,1.3,190,8.0,6.9,24.9976,9.7
1308,8,1,1004.2,29.5,34.7,2013-08-01 13:07,23.9,2013-08-01 04:18,61,2.2,90,1.0,4.5,24.9976,9.7
1309,8,2,1008.5,29.1,33.5,2013-08-02 10:31,25.8,2013-08-02 05:21,69,1.4,110,0.5,2.1,24.9976,9.7
1310,8,3,1011.8,30.4,35.4,2013-08-03 13:35,26.3,2013-08-03 04:38,67,1.4,190,0.0,6.2,24.9976,9.7
1311,8,4,1009.8,31.0,36.6,2013-08-04 12:41,25.6,2013-08-04 05:22,64,1.7,190,0.0,10.0,24.9976,9.7
1312,8,5,1007.8,31.5,37.0,2013-08-05 14:17,26.3,2013-08-05 04:47,62,1.7,200,0.0,12.0,24.9976,9.7
1313,8,6,1008.7,30.7,35.5,2013-08-06 13:51,27.7,2013-08-06 04:24,69,1.6,190,2.5,4.9,24.9976,9.7
1314,8,7,1009.5,31.0,34.6,2013-08-07 11:28,27.7,2013-08-07 05:48,68,1.5,190,0.0,7.4,24.9976,9.7
1315,8,8,1008.4,31.6,37.1,2013-08-08 13:42,27.0,2013-08-08 05:40,61,1.8,240,0.0,12.3,24.9976,9.7
1316,8,9,1007.3,31.3,37.2,2013-08-09 12:17,26.7,2013-08-09 04:31,63,1.6,190,0.0,11.2,24.9976,9.7
1317,8,10,1008.3,30.1,34.2,2013-08-10 11:42,26.6,2013-08-10 05:54,66,1.6,200,T,5.9,24.9976,9.7
1318,8,11,1007.8,30.7,35.4,2013-08-11 15:31,26.0,2013-08-11 05:22,61,2.2,100,0.0,8.4,24.9976,9.7
